X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.070286676,4.61268975000002,751036,2486997,A9558,2015/07/06 05:00:00+00,11:15:00,2015,JULIO,LUNES,2015/07/06 16:15:00+00,KR 10-CL 26 40,ATROPELLO,SANTA FE,,PEATON,S,2015/08/03 05:00:00+00,SIN INFORMACION,,PEATON
-74.137787447,4.62870432599999,751068,2487976,A8971,2015/07/12 05:00:00+00,15:50:00,2015,JULIO,DOMINGO,2015/07/12 20:50:00+00,AV AVENIDA BOYACA-CL 5A S 46,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,36,PEATON
-74.115356842,4.50409071299998,751108,2488014,A8972,2015/07/12 05:00:00+00,20:05:00,2015,JULIO,DOMINGO,2015/07/13 01:05:00+00,AV AVENIDA CARACAS-CL 93 S 02,CHOQUE,USME,2,MOTOCICLISTA,N,,MASCULINO,21,MOTOCICLISTA
-74.073635591,4.60708682299997,751139,2488989,A8577,2015/07/16 05:00:00+00,20:35:00,2015,JULIO,JUEVES,2015/07/17 01:35:00+00,KR 10-CL 19 22,ATROPELLO,SANTA FE,,PEATON,,,SIN INFORMACION,,PEATON
-74.100015491,4.57970974,751297,2491080,A11062,2015/07/25 05:00:00+00,23:00:00,2015,JULIO,SABADO,2015/07/26 04:00:00+00,AV AVENIDA PRIMERO DE MAYO-KR 13 36,ATROPELLO,ANTONIO NARINO,,PEATON,S,2015/07/29 05:00:00+00,FEMENINO,23,PEATON
-74.056,4.6952,751336,2492058,A11089,2015/07/31 05:00:00+00,00:05:00,2015,JULIO,VIERNES,2015/07/31 05:05:00+00,AK 45-CL 108 27,CHOQUE,SUBA,1,MOTOCICLISTA,N,,MASCULINO,34,MOTOCICLISTA
-74.074689261,4.66862558100001,751955,2501859,A000239208,2015/09/20 05:00:00+00,15:25:00,2015,SEPTIEMBRE,DOMINGO,2015/09/20 20:25:00+00,AC 72-KR 51 25,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,MASCULINO,32,PEATON
-74.105419431,4.61533256400003,751966,2501870,A000238422,2015/09/19 05:00:00+00,21:30:00,2015,SEPTIEMBRE,SABADO,2015/09/20 02:30:00+00,AC 6-KR 39B 95,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,38,PEATON
-74.133843193,4.68149064900001,752026,2487021,A7745,2015/07/04 05:00:00+00,00:05:00,2015,JULIO,SABADO,2015/07/04 05:05:00+00,KR 100-CL 24 02,CHOQUE,FONTIBON,2,MOTOCICLISTA,S,2015/07/07 05:00:00+00,MASCULINO,37,MOTOCICLISTA
-74.123079315,4.58624214500003,752785,2498211,A14468,2015/09/02 05:00:00+00,18:10:00,2015,SEPTIEMBRE,MIERCOLES,2015/09/02 23:10:00+00,DG 38A-KR 29 S 88,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,,,MASCULINO,67,PEATON
-74.030991506,4.81362021400003,752908,2500111,A000238721,2015/09/11 05:00:00+00,06:41:00,2015,SEPTIEMBRE,VIERNES,2015/09/11 11:41:00+00,AK 7-CL 237 04,CHOQUE,USAQUEN,2,CICLISTA,N,,MASCULINO,51,CICLISTA
-74.1021,4.60219999999998,753084,2487114,A9516,2015/07/06 05:00:00+00,21:45:00,2015,JULIO,LUNES,2015/07/07 02:45:00+00,KR 30-CL 3 02,ATROPELLO,PUENTE ARANDA,,PEATON,S,2015/07/07 05:00:00+00,MASCULINO,77,PEATON
-74.093882498,4.59600854199999,753205,2489124,A9951,2015/07/16 05:00:00+00,20:55:00,2015,JULIO,JUEVES,2015/07/17 01:55:00+00,TR 20-CL 1F 61,ATROPELLO,LOS MARTIRES,,PEATON,S,2015/07/28 05:00:00+00,MASCULINO,59,PEATON
-74.136704501,4.56050142499998,753318,2491166,A9976,2015/07/25 05:00:00+00,18:04:00,2015,JULIO,SABADO,2015/07/25 23:04:00+00,KR 18A-CL 60B S 02,VOLCAMIENTO,CIUDAD BOLIVAR,1,MOTOCICLISTA,S,2015/10/02 05:00:00+00,MASCULINO,40,MOTOCICLISTA
-74.091331954,4.55605804099997,753356,2491201,A11419,2015/07/27 05:00:00+00,05:20:00,2015,JULIO,LUNES,2015/07/27 10:20:00+00,KR 3D-CL 36H ES 38,ATROPELLO,SAN CRISTOBAL,,PEATON,,,SIN INFORMACION,,PEATON
-74.106745513,4.74478975300002,753517,2494171,A12162,2015/08/12 05:00:00+00,17:25:00,2015,AGOSTO,MIERCOLES,2015/08/12 22:25:00+00,CL 139-KR 118 02,ATROPELLO,SUBA,,PEATON,,,FEMENINO,78,PEATON
-74.044499473,4.73297227099999,753584,2495164,A13040,2015/08/18 05:00:00+00,10:50:00,2015,AGOSTO,MARTES,2015/08/18 15:50:00+00,KR 19-CL 151 02,ATROPELLO,USAQUEN,,PEATON,S,2015/08/18 05:00:00+00,MASCULINO,76,PEATON
-74.069918978,4.61150876800002,753715,2497144,A13819,2015/08/28 05:00:00+00,05:45:00,2015,AGOSTO,VIERNES,2015/08/28 10:45:00+00,AC 26-KR 7 02,ATROPELLO,SANTA FE,,PEATON,,,SIN INFORMACION,,PEATON
-74.159809895,4.61573888599997,753718,2497147,A13820,2015/08/28 05:00:00+00,11:09:00,2015,AGOSTO,VIERNES,2015/08/28 16:09:00+00,AV AVENIDA PRIMERO DE MAYO-CL 42 S 02,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,64,PEATON
-74.098962549,4.57895183900001,753759,2497185,A14089,2015/08/28 05:00:00+00,04:30:00,2015,AGOSTO,VIERNES,2015/08/28 09:30:00+00,AV AVENIDA PRIMERO DE MAYO-KR 12B 36,ATROPELLO,ANTONIO NARINO,,PEATON,S,2015/09/05 05:00:00+00,SIN INFORMACION,,PEATON
-74.121056176,4.58950882400001,753973,2501069,A000238984,2015/09/15 05:00:00+00,08:40:00,2015,SEPTIEMBRE,MARTES,2015/09/15 13:40:00+00,KR 27-CL 37 S 90,CHOQUE,ANTONIO NARINO,3,CICLISTA,S,2015/09/24 05:00:00+00,MASCULINO,45,CICLISTA
-74.160848371,4.62445277199998,754422,2492230,A11123,2015/07/31 05:00:00+00,18:58:00,2015,JULIO,VIERNES,2015/07/31 23:58:00+00,KR 80-CL 40C S 02,CHOQUE,KENNEDY,2,MOTOCICLISTA,N,,MASCULINO,37,MOTOCICLISTA
-74.147275557,4.536152351,754428,2492236,A9130,2015/08/01 05:00:00+00,18:55:00,2015,AGOSTO,SABADO,2015/08/01 23:55:00+00,KR 18H-CL 80B S 02,CHOQUE,CIUDAD BOLIVAR,1,PASAJERO,,,MASCULINO,19,MOTOCICLISTA
-74.1253,4.62900000000002,754437,2492244,A9129,2015/08/01 05:00:00+00,09:04:00,2015,AGOSTO,SABADO,2015/08/01 14:04:00+00,AV AVENIDA DE LAS AMERICAS-AK 68 02,CHOQUE,KENNEDY,1,MOTOCICLISTA,N,,MASCULINO,50,MOTOCICLISTA
-74.111481457,4.74206479700001,754447,2492254,A6981,2015/07/26 05:00:00+00,20:30:00,2015,JULIO,DOMINGO,2015/07/27 01:30:00+00,TR 126D-CL 132D 02,CAIDA DE OCUPANTE,SUBA,1,PASAJERO,,,MASCULINO,48,PASAJERO
-74.1797,4.61779999999999,754612,2495223,A12048,2015/08/18 05:00:00+00,07:50:00,2015,AGOSTO,MARTES,2015/08/18 12:50:00+00,CL 56-KR 81J S 19,CHOQUE,KENNEDY,2,CICLISTA,N,,MASCULINO,59,CICLISTA
-74.094708467,4.61019555799999,754886,2499266,A000238266,2015/09/07 05:00:00+00,22:44:00,2015,SEPTIEMBRE,LUNES,2015/09/08 03:44:00+00,AK 30-CL 10 02,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,35,PEATON
-74.064781394,4.675791672,755026,2501151,A000237693,2015/09/16 05:00:00+00,12:16:00,2015,SEPTIEMBRE,MIERCOLES,2015/09/16 17:16:00+00,KR 30-CL 86A 13,CHOQUE,BARRIOS UNIDOS,2,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.05633436,4.660675191,755033,2501157,A000239207,2015/09/16 05:00:00+00,21:43:00,2015,SEPTIEMBRE,MIERCOLES,2015/09/17 02:43:00+00,KR 11-CL 75 71,CHOQUE,CHAPINERO,1,MOTOCICLISTA,N,,MASCULINO,24,MOTOCICLISTA
-74.140939513,4.61093617,755076,2502060,A000237982,2015/09/21 05:00:00+00,06:00:00,2015,SEPTIEMBRE,LUNES,2015/09/21 11:00:00+00,AV AVENIDA BOYACA-CL 37D S 24,CHOQUE,KENNEDY,1,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.109153901,4.75108780099998,755145,2487234,A9294,2015/07/07 05:00:00+00,14:10:00,2015,JULIO,MARTES,2015/07/07 19:10:00+00,CL 144-KR 128 02,CHOQUE,SUBA,1,MOTOCICLISTA,N,,MASCULINO,40,MOTOCICLISTA
-74.12087154,4.58804577900003,755285,2489263,A10624,2015/07/17 05:00:00+00,14:50:00,2015,JULIO,VIERNES,2015/07/17 19:50:00+00,CL 35BBIS-KR 26G S 60,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2015/07/24 05:00:00+00,MASCULINO,73,PEATON
-74.159809895,4.61573888599997,755391,2491299,A11140,2015/07/25 05:00:00+00,12:10:00,2015,JULIO,SABADO,2015/07/25 17:10:00+00,AV AVENIDA PRIMERO DE MAYO-CL 42 S 02,ATROPELLO,KENNEDY,,PEATON,S,2015/12/01 05:00:00+00,MASCULINO,92,PEATON
-74.141353896,4.607888602,755521,2493317,A9666,2015/08/09 05:00:00+00,01:10:00,2015,AGOSTO,DOMINGO,2015/08/09 06:10:00+00,AV AVENIDA BOYACA-CL 39F S 02,CHOQUE,KENNEDY,1,PASAJERO,,,FEMENINO,25,PASAJERO
-74.141353896,4.607888602,755522,2493318,A9666,2015/08/09 05:00:00+00,01:10:00,2015,AGOSTO,DOMINGO,2015/08/09 06:10:00+00,AV AVENIDA BOYACA-CL 39F S 02,CHOQUE,KENNEDY,1,PASAJERO,,,FEMENINO,40,PASAJERO
-74.141353896,4.607888602,755523,2493319,A9666,2015/08/09 05:00:00+00,01:10:00,2015,AGOSTO,DOMINGO,2015/08/09 06:10:00+00,AV AVENIDA BOYACA-CL 39F S 02,CHOQUE,KENNEDY,1,PASAJERO,,,FEMENINO,17,PASAJERO
-74.091549808,4.56039518,755541,2493336,A12378,2015/08/09 05:00:00+00,07:20:00,2015,AGOSTO,DOMINGO,2015/08/09 12:20:00+00,KR 3-CL 31A ES 12,CHOQUE,SAN CRISTOBAL,3,CICLISTA,N,,MASCULINO,17,CICLISTA
-74.08,4.68310000000002,755554,2493348,A8213,2015/08/08 05:00:00+00,22:40:00,2015,AGOSTO,SABADO,2015/08/09 03:40:00+00,AK 68-CL 79A 02,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,53,PEATON
-74.124814587,4.72638160999998,755581,2494297,A12721,2015/08/13 05:00:00+00,06:45:00,2015,AGOSTO,JUEVES,2015/08/13 11:45:00+00,AC 80-KR 119 02,CHOQUE,ENGATIVA,2,MOTOCICLISTA,S,2015/08/14 05:00:00+00,MASCULINO,46,MOTOCICLISTA
-74.177136208,4.62604905500001,755700,2496269,A13778,2015/08/24 05:00:00+00,08:02:00,2015,AGOSTO,LUNES,2015/08/24 13:02:00+00,KR 86A-CL 49 S 21,ATROPELLO,BOSA,,PEATON,,,FEMENINO,21,PEATON
-74.1653,4.5958,755761,2497274,A13821,2015/08/30 05:00:00+00,16:40:00,2015,AGOSTO,DOMINGO,2015/08/30 21:40:00+00,AV AVENIDA DEL SUR-KR 72 02,ATROPELLO,BOSA,,PEATON,,,MASCULINO,43,PEATON
-74.19408332,4.60977234900002,755765,2497278,A13779,2015/08/29 05:00:00+00,00:35:00,2015,AGOSTO,SABADO,2015/08/29 05:35:00+00,KR 81-DG 71 S 02,CHOQUE,BOSA,2,CICLISTA,N,,MASCULINO,25,CICLISTA
-74.181927367,4.61399916599999,755894,2499310,A000238057,2015/09/07 05:00:00+00,13:10:00,2015,SEPTIEMBRE,LUNES,2015/09/07 18:10:00+00,KR 89B-CL 58 S 02,ATROPELLO,BOSA,,PEATON,S,2015/09/08 05:00:00+00,FEMENINO,30,PEATON
-74.138008024,4.62624866700003,755983,2500267,A000237691,2015/09/12 05:00:00+00,17:10:00,2015,SEPTIEMBRE,SABADO,2015/09/12 22:10:00+00,AV AVENIDA BOYACA-KR 3A 04,CHOQUE,KENNEDY,2,CONDUCTOR,S,2015/09/17 05:00:00+00,MASCULINO,27,CONDUCTOR
-74.138008024,4.62624866700003,755986,2500270,A000237691,2015/09/12 05:00:00+00,17:10:00,2015,SEPTIEMBRE,SABADO,2015/09/12 22:10:00+00,AV AVENIDA BOYACA-KR 3A 04,CHOQUE,KENNEDY,2,PASAJERO,,,FEMENINO,38,PASAJERO
-74.131820846,4.64532223100002,755997,2500280,A000237683,2015/09/13 05:00:00+00,06:30:00,2015,SEPTIEMBRE,DOMINGO,2015/09/13 11:30:00+00,AV AVENIDA BOYACA-CL 12 02,CHOQUE,KENNEDY,1,MOTOCICLISTA,N,,MASCULINO,25,MOTOCICLISTA
-74.150276818,4.633468768,756039,2501200,A000239008,2015/09/16 05:00:00+00,18:30:00,2015,SEPTIEMBRE,MIERCOLES,2015/09/16 23:30:00+00,CL 6-KR 79 02,ATROPELLO,KENNEDY,,PEATON,S,2015/09/16 05:00:00+00,MASCULINO,59,PEATON
-74.0845,4.59750000000003,756315,2489342,A8973,2015/07/19 05:00:00+00,03:10:00,2015,JULIO,DOMINGO,2015/07/19 08:10:00+00,AV AVENIDA CARACAS-CL 6 02,CHOQUE,LOS MARTIRES,1,PASAJERO,,,MASCULINO,24,PASAJERO
-74.0845,4.59750000000003,756316,2489343,A8973,2015/07/19 05:00:00+00,03:10:00,2015,JULIO,DOMINGO,2015/07/19 08:10:00+00,AV AVENIDA CARACAS-CL 6 02,CHOQUE,LOS MARTIRES,1,PASAJERO,,,MASCULINO,24,PASAJERO
-74.078915361,4.63833931400001,756521,2493358,A12047,2015/08/09 05:00:00+00,11:18:00,2015,AGOSTO,DOMINGO,2015/08/09 16:18:00+00,AK 30-CL 48 02,CHOQUE,TEUSAQUILLO,2,CONDUCTOR,N,,MASCULINO,76,CONDUCTOR
-74.152839596,4.67418661099998,756524,2038398,A00566152,2009/05/21 05:00:00+00,11:10:00,2009,MAYO,JUEVES,2009/05/21 16:10:00+00,AV AVENIDA CENTENARIO-KR 106 02,CHOQUE,FONTIBON,1,PASAJERO,,,MASCULINO,28,MOTOCICLISTA
-74.09720444,4.56631752200002,756539,2493376,A12032,2015/08/08 05:00:00+00,19:25:00,2015,AGOSTO,SABADO,2015/08/09 00:25:00+00,KR 5A-CL 30D ES 02,ATROPELLO,SAN CRISTOBAL,,PEATON,S,2015/08/18 05:00:00+00,MASCULINO,40,PEATON
-74.173340608,4.57328936599998,756674,2495362,A11967,2015/08/19 05:00:00+00,17:27:00,2015,AGOSTO,MIERCOLES,2015/08/19 22:27:00+00,KR 74B-CL 76A S 33,VOLCAMIENTO,CIUDAD BOLIVAR,1,CONDUCTOR,N,,MASCULINO,47,CONDUCTOR
-74.023596199,4.74134123200002,757089,2502144,A000239325,2015/09/21 05:00:00+00,21:40:00,2015,SEPTIEMBRE,LUNES,2015/09/22 02:40:00+00,CL 165-KR 7 39,CHOQUE,USAQUEN,2,CONDUCTOR,S,2015/09/22 05:00:00+00,MASCULINO,32,CONDUCTOR
-74.0805,4.59620000000001,757282,2489349,A9667,2015/07/20 05:00:00+00,23:20:00,2015,JULIO,LUNES,2015/07/21 04:20:00+00,KR 10-CL 7 02,ATROPELLO,SANTA FE,,PEATON,,,SIN INFORMACION,,PEATON
-74.148288607,4.64782506300003,757823,2497410,A13780,2015/08/31 05:00:00+00,02:45:00,2015,AGOSTO,LUNES,2015/08/31 07:45:00+00,AV AVENIDA CIUDAD DE CALI-CL 8C S 50,CHOQUE,KENNEDY,1,MOTOCICLISTA,N,,MASCULINO,32,MOTOCICLISTA
-74.155091761,4.63183818099998,758006,2500356,A000238309,2015/09/12 05:00:00+00,13:15:00,2015,SEPTIEMBRE,SABADO,2015/09/12 18:15:00+00,KR 80-DG 2 S 51,CHOQUE,KENNEDY,2,CICLISTA,S,2015/09/17 05:00:00+00,SIN INFORMACION,,CICLISTA
-74.116243693,4.62781564400001,758127,2502213,A000238805,2015/09/21 05:00:00+00,12:50:00,2015,SEPTIEMBRE,LUNES,2015/09/21 17:50:00+00,AV AVENIDA DE LAS AMERICAS-KR 60 75,CHOQUE,PUENTE ARANDA,1,PASAJERO,S,2015/09/22 05:00:00+00,MASCULINO,26,MOTOCICLISTA
-74.085775922,4.56859009300001,758131,2502217,A000238198,2015/09/21 05:00:00+00,07:10:00,2015,SEPTIEMBRE,LUNES,2015/09/21 12:10:00+00,KR 3-CL 22B ES 05,ATROPELLO,SAN CRISTOBAL,,PEATON,S,2015/10/14 05:00:00+00,MASCULINO,78,PEATON
-74.0410202,4.78188667699999,758197,2038044,A00485431,2009/04/17 05:00:00+00,06:30:00,2009,ABRIL,VIERNES,2009/04/17 11:30:00+00,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 205 02,CHOQUE,USAQUEN,2,PASAJERO,S,2009/04/17 05:00:00+00,FEMENINO,30,MOTOCICLISTA
-74.082679443,4.59232245099997,758844,2497465,A14329,2015/08/30 05:00:00+00,20:20:00,2015,AGOSTO,DOMINGO,2015/08/31 01:20:00+00,AK 10-CL 3 02,ATROPELLO,SANTA FE,,PEATON,S,2015/12/11 05:00:00+00,SIN INFORMACION,,PEATON
-74.117185106,4.51661443299997,758967,2513684,A000276925,2015/11/20 05:00:00+00,07:00:00,2015,NOVIEMBRE,VIERNES,2015/11/20 12:00:00+00,AV AVENIDA CARACAS-CL 73D S 45,CAIDA DE OCUPANTE,USME,1,PASAJERO,,,MASCULINO,36,PASAJERO
-74.1091816,4.66197679999999,759085,2514672,A000277218,2015/11/25 05:00:00+00,09:30:00,2015,NOVIEMBRE,MIERCOLES,2015/11/25 14:30:00+00,AC 26-KR 69DBIS 02,ATROPELLO,FONTIBON,,PEATON,,,SIN INFORMACION,,PEATON
-74.13854026,4.65656263599999,759210,2517385,A000278632,2015/12/09 05:00:00+00,05:15:00,2015,DICIEMBRE,MIERCOLES,2015/12/09 10:15:00+00,AV AVENIDA CIUDAD DE CALI-CL 15A 34,CHOQUE,KENNEDY,1,MOTOCICLISTA,N,,MASCULINO,30,MOTOCICLISTA
-74.086744351,4.738620169,759245,2517418,A000278730,2015/12/07 05:00:00+00,11:45:00,2015,DICIEMBRE,LUNES,2015/12/07 16:45:00+00,AC 145-KR 94 60,ATROPELLO,SUBA,,PEATON,S,2015/12/08 05:00:00+00,MASCULINO,35,PEATON
-74.094440366,4.71006869199999,759266,2517438,A000279171,2015/12/09 05:00:00+00,20:10:00,2015,DICIEMBRE,MIERCOLES,2015/12/10 01:10:00+00,AV AVENIDA CIUDAD DE CALI-CL 90 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,N,,MASCULINO,21,MOTOCICLISTA
-74.067,4.63650000000001,759306,2503239,A000239743,2015/09/26 05:00:00+00,23:20:00,2015,SEPTIEMBRE,SABADO,2015/09/27 04:20:00+00,AV AVENIDA CARACAS-CL 48 02,CAIDA DE OCUPANTE,CHAPINERO,1,PASAJERO,S,2015/10/07 05:00:00+00,SIN INFORMACION,,PASAJERO
-74.179449234,4.610056267,759411,2505098,A000239768,2015/10/05 05:00:00+00,15:40:00,2015,OCTUBRE,LUNES,2015/10/05 20:40:00+00,KR 80-CL 58J 02,ATROPELLO,BOSA,,PEATON,S,2015/10/05 05:00:00+00,MASCULINO,66,PEATON
-74.1353,4.5444,759521,2507007,A14775,2015/10/16 05:00:00+00,16:20:00,2015,OCTUBRE,VIERNES,2015/10/16 21:20:00+00,AV AVENIDA BOYACA-CL 72 S 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.09017745,4.61924047100001,759551,2507035,A14652,2015/10/17 05:00:00+00,12:00:00,2015,OCTUBRE,SABADO,2015/10/17 17:00:00+00,KR 32-CL 18 02,CHOQUE,PUENTE ARANDA,1,PASAJERO,,,MASCULINO,22,MOTOCICLISTA
-74.059174342,4.67258725099998,759797,2510895,A000275966,2015/11/05 05:00:00+00,02:40:00,2015,NOVIEMBRE,JUEVES,2015/11/05 07:40:00+00,AK 20-CL 85 44,ATROPELLO,CHAPINERO,,PEATON,,,MASCULINO,30,PEATON
-74.06355689,4.74178981199998,760004,2513782,A000276922,2015/11/20 05:00:00+00,15:00:00,2015,NOVIEMBRE,VIERNES,2015/11/20 20:00:00+00,CL 153-KR 59 02,VOLCAMIENTO,SUBA,1,MOTOCICLISTA,N,,MASCULINO,33,MOTOCICLISTA
-74.133527559,4.540693234,760168,2516542,A000278396,2015/12/04 05:00:00+00,06:30:00,2015,DICIEMBRE,VIERNES,2015/12/04 11:30:00+00,AV AVENIDA BOYACA-CL 15 S 06,VOLCAMIENTO,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,,MASCULINO,24,MOTOCICLISTA
-74.1331,4.65609999999998,760170,2516544,A000278762,2015/12/04 05:00:00+00,05:00:00,2015,DICIEMBRE,VIERNES,2015/12/04 10:00:00+00,AC 13-KR 80A 45,CHOQUE,FONTIBON,2,CICLISTA,N,,FEMENINO,43,CICLISTA
-74.11751706,4.51873733500003,760205,2517446,A000279207,2015/12/09 05:00:00+00,19:50:00,2015,DICIEMBRE,MIERCOLES,2015/12/10 00:50:00+00,KR 14-CL 72A S 49,CHOQUE,USME,3,PASAJERO,,,FEMENINO,26,MOTOCICLISTA
-74.123302323,4.62688676200003,760304,2503302,A000240088,2015/09/26 05:00:00+00,22:00:00,2015,SEPTIEMBRE,SABADO,2015/09/27 03:00:00+00,AK 68-CL 6 02,ATROPELLO,KENNEDY,,PEATON,S,2015/09/29 05:00:00+00,MASCULINO,63,PEATON
-74.089716338,4.69559152300002,760559,2507114,A000240617,2015/10/11 05:00:00+00,16:00:00,2015,OCTUBRE,DOMINGO,2015/10/11 21:00:00+00,CL 80-KR 72 02,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,50,PEATON
-74.097523098,4.683317676,760630,2508102,A000284474,2015/10/22 05:00:00+00,03:30:00,2015,OCTUBRE,JUEVES,2015/10/22 08:30:00+00,AV AVENIDA BOYACA-CL 68B 44,CHOQUE,ENGATIVA,2,MOTOCICLISTA,N,,MASCULINO,26,MOTOCICLISTA
-74.138872776,4.66263764299998,760859,2511901,A000276671,2015/11/10 05:00:00+00,14:00:00,2015,NOVIEMBRE,MARTES,2015/11/10 19:00:00+00,AC 17-KR 88 63,CHOQUE,FONTIBON,1,MOTOCICLISTA,N,,MASCULINO,20,MOTOCICLISTA
-74.108160447,4.50665160400001,760871,2511914,A000276647,2015/11/10 05:00:00+00,15:15:00,2015,NOVIEMBRE,MARTES,2015/11/10 20:15:00+00,CL 84-KR 3A SE 02,CHOQUE,USME,1,MOTOCICLISTA,N,,MASCULINO,21,MOTOCICLISTA
-74.083088964,4.74330343000003,760880,2511922,A000276646,2015/11/10 05:00:00+00,07:30:00,2015,NOVIEMBRE,MARTES,2015/11/10 12:30:00+00,KR 90-CL 147C 15,ATROPELLO,SUBA,,PEATON,,,FEMENINO,45,PEATON
-74.10087446,4.59867514000001,760976,2513823,A000277122,2015/11/20 05:00:00+00,12:40:00,2015,NOVIEMBRE,VIERNES,2015/11/20 17:40:00+00,CL 1F-KR 27A 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2015/11/23 05:00:00+00,FEMENINO,63,PEATON
-74.104553933,4.548420228,761117,2515694,A000276132,2015/11/30 05:00:00+00,05:40:00,2015,NOVIEMBRE,LUNES,2015/11/30 10:40:00+00,CL 48PBISA-KR 1G S 28,VOLCAMIENTO,RAFAEL URIBE URIBE,1,CICLISTA,N,,MASCULINO,33,CICLISTA
-74.12339944,4.67015115499999,761379,2505210,A000240007,2015/10/06 05:00:00+00,10:40:00,2015,OCTUBRE,MARTES,2015/10/06 15:40:00+00,AC 24-KR 84 02,ATROPELLO,FONTIBON,,PEATON,,,MASCULINO,63,PEATON
-74.100258892,4.736641244,761398,2505228,A000240188,2015/10/06 05:00:00+00,11:40:00,2015,OCTUBRE,MARTES,2015/10/06 16:40:00+00,AC 132-KR 104 02,CHOQUE,SUBA,2,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.087465598,4.64759977400001,761416,2505245,A000240648,2015/10/06 05:00:00+00,11:35:00,2015,OCTUBRE,MARTES,2015/10/06 16:35:00+00,AC 53-KR 52 16,ATROPELLO,TEUSAQUILLO,,PEATON,S,2015/10/06 05:00:00+00,MASCULINO,89,PEATON
-74.15758673,4.61632549400002,761568,2508118,A14776,2015/10/22 05:00:00+00,09:30:00,2015,OCTUBRE,JUEVES,2015/10/22 14:30:00+00,AV AVENIDA PRIMERO DE MAYO-CL 41B S 02,CHOQUE,KENNEDY,1,CICLISTA,N,,MASCULINO,21,CICLISTA
-74.180360455,4.60921720800002,761578,2508128,A15675,2015/10/22 05:00:00+00,22:20:00,2015,OCTUBRE,JUEVES,2015/10/23 03:20:00+00,AK 80-CL 58L S 02,ATROPELLO,BOSA,,PEATON,,,MASCULINO,74,PEATON
-74.107873335,4.62702854299999,761623,2509096,A14856,2015/10/27 05:00:00+00,08:28:00,2015,OCTUBRE,MARTES,2015/10/27 13:28:00+00,AV AVENIDA DE LAS AMERICAS-KR 50 80,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,21,PEATON
-74.120413457,4.65592258300001,761695,2510058,A000275905,2015/11/02 05:00:00+00,15:14:00,2015,NOVIEMBRE,LUNES,2015/11/02 20:14:00+00,AV AVENIDA BOYACA-CL 22 02,CHOQUE,FONTIBON,2,CICLISTA,S,2015/11/10 05:00:00+00,MASCULINO,25,CICLISTA
-74.057290295,4.68416569599998,761942,2513863,A000277219,2015/11/21 05:00:00+00,03:55:00,2015,NOVIEMBRE,SABADO,2015/11/21 08:55:00+00,AK 45-CL 95 54,CHOQUE,CHAPINERO,1,CONDUCTOR,N,,MASCULINO,31,CONDUCTOR
-74.138621288,4.656640213,762360,2505260,A000240171,2015/10/05 05:00:00+00,18:30:00,2015,OCTUBRE,LUNES,2015/10/05 23:30:00+00,AV AVENIDA CIUDAD DE CALI-CL 15A 02,CHOQUE,KENNEDY,2,MOTOCICLISTA,S,2015/10/06 05:00:00+00,FEMENINO,20,MOTOCICLISTA
-74.145321925,4.53129043500002,762576,2508192,A15705,2015/10/22 05:00:00+00,17:30:00,2015,OCTUBRE,JUEVES,2015/10/22 22:30:00+00,CL 83-KR 18D S 02,CHOQUE,CIUDAD BOLIVAR,2,CICLISTA,S,2015/11/03 05:00:00+00,MASCULINO,49,CICLISTA
-74.013247,4.73330420399998,762738,2510161,A15335,2015/11/02 05:00:00+00,13:30:00,2015,NOVIEMBRE,LUNES,2015/11/02 18:30:00+00,KR 4B-CL 162C E 65,VOLCAMIENTO,USAQUEN,1,PASAJERO,,,FEMENINO,33,PASAJERO
